mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel_cost,grid_cost,fuelflow,absolute_ts,aircraft,stage,case
61281.937890113375,1553.0177,41777.8487548064,-41777.84875480677,10923.253770205058,50.62277642951767,7.59222058052205,35837.0,0.787892,452.4312,-0.0,135.0,62.05097537655092,,0.7133107800612544,1553.0177,AC1,free,pair_a090_horizontal
61219.886914736824,1639.2964,55977.72274503602,-55977.72274503638,10923.253769947116,50.49388488660661,7.791345500965745,35837.0,0.787856,452.4101,-0.0,135.0,62.00556117379165,,0.7128238885499683,1639.2964,AC1,free,pair_a090_horizontal
61157.88135356303,1725.5752,70176.93489279617,-70176.93489279655,10923.253769677407,50.364661550098376,7.989376184786463,35837.0,0.787819,452.3889,-0.0,135.0,61.960212278369,,0.7123375899490678,1725.5752,AC1,free,pair_a090_horizontal
61095.92114128466,1811.854,84375.48241234994,-84375.48241235033,10923.253769396171,50.23510987066553,8.186320797512153,35837.0,0.787782,452.3677,-0.0,135.0,61.914928484162374,,0.711851979593472,1811.854,AC1,free,pair_a090_horizontal
61034.0062128005,1898.1327,98573.36250226566,-98573.36250226603,10923.253769103661,50.10523326365727,8.38218747493565,35837.0,0.787745,452.3463,-0.0,135.0,61.86970958485472,,0.711366862168969,1898.1327,AC1,free,pair_a090_horizontal
60972.13650321565,1984.4115,112770.57234526357,-112770.57234526383,10923.25376880013,49.975035109400054,8.576984322061426,35837.0,0.787707,452.3248,-0.0,135.0,61.8245553739107,,0.7108823328295181,1984.4115,AC1,free,pair_a090_horizontal
60910.311947841736,2070.6902,126967.10910806699,-126967.1091080671,10923.253768485823,49.84451875349924,8.770719412098332,35837.0,0.78767,452.3033,-0.0,135.0,61.77946564454032,,0.7103984874924095,2070.6902,AC1,free,pair_a090_horizontal
60848.532482197195,2156.969,141162.96994125683,-141162.96994125692,10923.253768160988,49.7136875071421,8.963400785497143,35837.0,0.787632,452.2817,-0.0,135.0,61.73444018972805,,0.7099152274243027,2156.969,AC1,free,pair_a090_horizontal
60786.79804200747,2243.2478,155358.1519791276,-155358.15197912767,10923.253767825872,49.58254464740174,9.155036449031641,35837.0,0.787594,452.26,-0.0,135.0,61.68947880230553,,0.7094325510342148,2243.2478,AC1,free,pair_a090_horizontal
60725.10856320516,2329.5265,169552.65233954508,-169552.65233954514,10923.253767480723,49.4510934175418,9.345634374922117,35837.0,0.787556,452.2382,-0.0,135.0,61.644581274915254,,0.7089504567357822,2329.5265,AC1,free,pair_a090_horizontal
60663.46398193025,2415.8053,183746.46812380556,-183746.4681238055,10923.253767125792,49.31933702732187,9.53520250000011,35837.0,0.787518,452.2163,-0.0,135.0,61.59974739995232,,0.7084689429472572,2415.8053,AC1,free,pair_a090_horizontal
60601.864234530294,2502.084,197939.59641650008,-197939.59641650008,10923.253766761314,49.18727865330339,9.723748724913323,35837.0,0.78748,452.1943,-0.0,135.0,61.55497691639175,,0.7079880080914975,2502.084,AC1,free,pair_a090_horizontal
60540.3092576139,2588.3628,212132.03427309098,-212132.03427309095,10923.253766387534,49.05492143927051,9.911280913207571,35837.0,0.78748,452.1943,-0.0,135.0,,,0.7075294532622709,2588.3628,AC1,free,pair_a090_horizontal
62399.99990134504,-0.0,-212132.0342746799,-212132.0342756541,10922.867006877377,49.05492143924692,4.088719086772008,35836.0,0.764715,439.1248,-0.0,46.2531,61.398815041116904,,0.7105114435590576,0.0,AC0,held,pair_a090_horizontal
62338.60108630393,86.2785,-198051.74092947523,-198654.52831551086,10922.86700665438,49.180817449762706,4.275066707523078,35836.0,0.768561,441.3329,-0.0,46.2531,61.546198940726754,,0.7117459983487648,86.2785,AC0,held,pair_a090_horizontal
62277.0548873632,172.5569,-183900.64622769083,-185109.25204540635,10922.86700647915,49.30704263196118,4.4633083170617684,35836.0,0.772012,443.3149,-0.0,46.2531,61.687656902111485,,0.7128617983324302,172.5569,AC0,held,pair_a090_horizontal
62215.36723046109,258.8354,-169685.99792809147,-171503.142926842,10922.867006341192,49.433525052012975,4.653368084978127,35836.0,0.775169,445.1274,-0.0,46.2531,61.82563009913429,,0.7138885514713997,258.8354,AC0,held,pair_a090_horizontal
62153.541600361954,345.1139,-155413.2355082916,-157841.40756019062,10922.86700623141,49.560209310213,4.84519283140462,35836.0,0.778093,446.8064,-0.0,46.2531,61.96167217691982,,0.7148450321146483,345.1139,AC0,held,pair_a090_horizontal
62091.579928185034,431.3923,-141086.6348786277,-144128.13879658072,10922.867006141896,49.68705065620176,5.038743875731468,35836.0,0.780828,448.3771,-0.0,46.2531,62.096841770726314,,0.7157445212371814,431.3923,AC0,held,pair_a090_horizontal
62029.48308641431,517.6708,-126709.67086475251,-130366.6627026527,10922.86700606571,49.814011673474965,5.233992474517956,35836.0,0.783406,449.8575,-0.0,46.2531,62.231897269011824,,0.7165964368261394,517.6708,AC0,held,pair_a090_horizontal
61967.251189145296,603.9493,-112285.23886751529,-116559.75073165556,10922.86700599673,49.94106024776486,5.430917044116749,35836.0,0.78585,451.2612,-0.0,46.2531,62.36740329053282,,0.7174079264224504,603.9493,AC0,held,pair_a090_horizontal
61904.88378585476,690.2277,-97815.79909824874,-102709.75778461748,10922.867005929487,50.06816824231827,5.62950136118989,35836.0,0.788179,452.5986,-0.0,46.2531,62.503793092218984,,0.7181844086602069,690.2277,AC0,held,pair_a090_horizontal
61842.379992762544,776.5062,-83303.47508485889,-88818.71650077653,10922.867005859078,50.19531059129108,5.829733338782071,35836.0,0.790036,453.6645,-0.0,46.2531,62.610568736512505,,0.7187254311215918,776.5062,AC0,held,pair_a090_horizontal
61779.76942402603,862.7847,-68756.97388297018,-74894.96121047382,10922.867005781618,50.3224048856892,6.031508886010102,35836.0,0.790004,453.6462,-0.0,46.2531,62.56464708400745,,0.7182358918545092,862.7847,AC0,held,pair_a090_horizontal
61717.204776942024,949.0631,-54211.057751209344,-60971.76598370099,10922.867005696355,50.44914276035372,6.234357165002892,35836.0,0.789972,453.6279,-0.0,46.2531,62.518789811234456,,0.7177470605900422,949.0631,AC0,held,pair_a090_horizontal
61654.68598713079,1035.3416,-39665.73000771849,-47049.133965030414,10922.867005603272,50.57552075308784,6.438285657968856,35836.0,0.78994,453.6095,-0.0,46.2531,62.47300018285023,,0.7172588398696186,1035.3416,AC0,held,pair_a090_horizontal
61592.21298694794,1121.6201,-25120.993204045153,-33127.067580579394,10922.867005502349,50.70153537485317,6.643301870840583,35836.0,0.789908,453.591,-0.0,46.2531,62.42727827602357,,0.716771228019737,1121.6201,AC0,held,pair_a090_horizontal
61529.785708671916,1207.8985,-10576.849791979275,-19205.56926366876,10922.867005393562,50.82718310291795,6.84941332270853,35836.0,0.789875,453.5724,-0.0,46.2531,62.38162386563636,,0.7162842233695478,1207.8985,AC0,held,pair_a090_horizontal
61467.40408480628,1294.177,3966.6995492173414,-5284.643337465356,10922.867005276898,50.95246036368574,7.056627568270396,35836.0,0.787701,452.3238,-0.0,43.8913,62.16410874079156,,0.7146133871560918,1294.177,AC0,held,pair_a090_horizontal
61405.23997606549,1380.4555,17885.81494013123,9183.83732881729,10922.867005151546,51.08231280715236,7.256049711822368,35836.0,0.78753,452.2254,-0.0,43.7449,62.107969161901565,,0.7140502564418225,1380.4555,AC0,held,pair_a090_horizontal
61343.13200690359,1466.7339,31764.895400744463,23684.682235460943,10922.867005018135,51.212117094713925,7.456021657047138,35836.0,0.787492,452.204,-0.0,43.7449,62.06240173205151,,0.7135614977286463,1466.7339,AC0,held,pair_a090_horizontal
61281.069605171535,1553.0124,45643.31691308854,38184.84041824045,10922.867004876707,51.34157226596209,7.6571135876483005,35836.0,0.787455,452.1825,-0.0,43.7449,62.01689997603535,,0.7130733339723456,1553.0124,AC0,held,pair_a090_horizontal
61219.0527051955,1639.2909,59521.07766888293,52684.30818796008,10922.86700472726,51.47067479879091,7.859333933945658,35836.0,0.787417,452.1609,-0.0,43.7449,61.97146352767595,,0.7125857635555083,1639.2909,AC0,held,pair_a090_horizontal
61157.08124166782,1725.5693,73398.1752742965,67183.0823130715,10922.867004569793,51.59942113882984,8.062691144273753,35836.0,0.787379,452.1391,-0.0,43.7449,61.92609207343776,,0.7120986883684233,1725.5693,AC0,held,pair_a090_horizontal
